zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
1545,42.28423,-71.71554,Shrewsbury,MA,Massachusetts,1,,36666,657.0,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1550,42.06039000000001,-72.03376999999998,Southbridge,MA,Massachusetts,1,,16894,319.0,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1560,42.17496,-71.67756,South Grafton,MA,Massachusetts,1,,4401,490.7,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1561,42.44395,-71.6855,South Lancaster,MA,Massachusetts,1,,294,1033.6,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1562,42.24715,-71.99189,Spencer,MA,Massachusetts,1,,11913,137.4,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1564,42.44124,-71.77297,Sterling,MA,Massachusetts,1,,8052,98.5,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1566,42.1024,-72.08116,Sturbridge,MA,Massachusetts,1,,5618,85.7,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1568,42.17702,-71.60467,Upton,MA,Massachusetts,1,,7762,134.6,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1569,42.05873,-71.63708000000003,Uxbridge,MA,Massachusetts,1,,13939,180.2,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1570,42.05206,-71.8485,Webster,MA,Massachusetts,1,,16971,523.9,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1571,42.055009999999996,-71.93519,Dudley,MA,Massachusetts,1,,11682,211.1,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1581,42.268159999999995,-71.61402,Westborough,MA,Massachusetts,1,,18982,342.4,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1583,42.37025,-71.78499000000002,West Boylston,MA,Massachusetts,1,,7676,232.3,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1585,42.24152,-72.16193,West Brookfield,MA,Massachusetts,1,,4574,68.8,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1588,42.11992,-71.66955,Whitinsville,MA,Massachusetts,1,,9775,436.5,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1590,42.13395,-71.75086999999998,Sutton,MA,Massachusetts,1,,9385,107.0,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1602,42.27223,-71.84951,Worcester,MA,Massachusetts,1,,23854,1527.5,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1603,42.24406,-71.84445,Worcester,MA,Massachusetts,1,,19336,1704.2,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1604,42.251459999999994,-71.76773,Worcester,MA,Massachusetts,1,,37468,2079.6,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1605,42.28947,-71.78751,Worcester,MA,Massachusetts,1,,28820,1794.7,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1606,42.31444000000001,-71.79556,Worcester,MA,Massachusetts,1,,19729,1242.5,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1607,42.22748,-71.78877,Worcester,MA,Massachusetts,1,,8583,1019.5,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1608,42.26185,-71.80162,Worcester,MA,Massachusetts,1,,3639,3354.3,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1609,42.28645,-71.82895,Worcester,MA,Massachusetts,1,,21142,2265.6,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1610,42.24674,-71.80966,Worcester,MA,Massachusetts,1,,23040,4352.1,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1611,42.23829,-71.87725999999998,Cherry Valley,MA,Massachusetts,1,,2241,251.5,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1612,42.31035,-71.93077,Paxton,MA,Massachusetts,1,,4870,122.2,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1701,42.32174000000001,-71.43817,Framingham,MA,Massachusetts,1,,32570,710.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1702,42.28217,-71.43387,Framingham,MA,Massachusetts,1,,39149,1775.8,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1718,42.519729999999996,-71.42939,Acton,MA,Massachusetts,1,,813,3899.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1719,42.48836,-71.51782,Boxborough,MA,Massachusetts,1,,5794,187.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1720,42.48417,-71.43805,Acton,MA,Massachusetts,1,,22684,418.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1721,42.25729000000001,-71.46866,Ashland,MA,Massachusetts,1,,17576,519.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1730,42.49697000000001,-71.27834,Bedford,MA,Massachusetts,1,,14053,372.6,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1731,42.45675,-71.27951999999998,Hanscom Afb,MA,Massachusetts,1,,2061,680.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1740,42.43616,-71.60728,Bolton,MA,Massachusetts,1,,5236,94.8,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1741,42.53001,-71.35128,Carlisle,MA,Massachusetts,1,,5186,122.6,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1742,42.46225,-71.36424,Concord,MA,Massachusetts,1,,19350,280.1,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1745,42.29204,-71.5013,Fayville,MA,Massachusetts,1,,588,384.1,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1746,42.19775,-71.44499,Holliston,MA,Massachusetts,1,,14634,280.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1747,42.1248,-71.53508000000002,Hopedale,MA,Massachusetts,1,,5951,441.0,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1748,42.2255,-71.53779,Hopkinton,MA,Massachusetts,1,,17178,219.7,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1749,42.38868,-71.54647,Hudson,MA,Massachusetts,1,,19868,638.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1752,42.3494,-71.54681,Marlborough,MA,Massachusetts,1,,39776,712.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1754,42.4264,-71.45612,Maynard,MA,Massachusetts,1,,10600,749.0,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1756,42.09302,-71.55148,Mendon,MA,Massachusetts,1,,6068,126.9,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1757,42.15678,-71.51911,Milford,MA,Massachusetts,1,,28862,727.4,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1760,42.28434,-71.34983000000003,Natick,MA,Massachusetts,1,,35763,854.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1770,42.234140000000004,-71.37532,Sherborn,MA,Massachusetts,1,,4301,100.7,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1772,42.30144,-71.53041999999998,Southborough,MA,Massachusetts,1,,9486,265.9,25027,Worcester,{'25027': 100},Worcester,25027,False,0,America/New_York
1773,42.4252,-71.31039,Lincoln,MA,Massachusetts,1,,4775,144.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1775,42.429829999999995,-71.51148,Stow,MA,Massachusetts,1,,7098,146.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1776,42.38473,-71.4234,Sudbury,MA,Massachusetts,1,,18940,281.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1778,42.358290000000004,-71.35918000000002,Wayland,MA,Massachusetts,1,,13970,332.8,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1801,42.486999999999995,-71.15426,Woburn,MA,Massachusetts,1,,40350,1186.2,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1803,42.502159999999996,-71.20257,Burlington,MA,Massachusetts,1,,27059,807.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1810,42.64655,-71.16505,Andover,MA,Massachusetts,1,,35609,415.8,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1821,42.55017,-71.25216999999998,Billerica,MA,Massachusetts,1,,33016,706.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1824,42.59114,-71.35564000000002,Chelmsford,MA,Massachusetts,1,,25955,541.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1826,42.68314,-71.30060999999998,Dracut,MA,Massachusetts,1,,31101,549.6,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1827,42.67642,-71.5005,Dunstable,MA,Massachusetts,1,,3345,74.6,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1830,42.79591,-71.05314,Haverhill,MA,Massachusetts,1,,26695,702.1,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1832,42.79103,-71.13131,Haverhill,MA,Massachusetts,1,,23419,747.1,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1833,42.72401,-70.9821,Georgetown,MA,Massachusetts,1,,8649,245.7,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1834,42.75199,-71.01486,Groveland,MA,Massachusetts,1,,6749,280.8,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1835,42.75293,-71.08594000000002,Haverhill,MA,Massachusetts,1,,13166,676.3,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1840,42.70688,-71.1601,Lawrence,MA,Massachusetts,1,,5560,3667.9,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1841,42.71083,-71.1651,Lawrence,MA,Massachusetts,1,,48827,5904.2,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1843,42.689840000000004,-71.16096999999998,Lawrence,MA,Massachusetts,1,,25454,2795.6,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1844,42.73401,-71.18889,Methuen,MA,Massachusetts,1,,50019,821.3,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1845,42.67135,-71.08653000000002,North Andover,MA,Massachusetts,1,,30589,416.5,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1850,42.65569,-71.30292,Lowell,MA,Massachusetts,1,,16267,4326.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1851,42.62813,-71.33566,Lowell,MA,Massachusetts,1,,30574,3485.2,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1852,42.63232,-71.29538000000002,Lowell,MA,Massachusetts,1,,34939,2603.1,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1854,42.64907,-71.34805,Lowell,MA,Massachusetts,1,,29561,2709.2,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1860,42.838570000000004,-71.01191999999998,Merrimac,MA,Massachusetts,1,,6839,288.1,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1862,42.574870000000004,-71.29344,North Billerica,MA,Massachusetts,1,,10223,427.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1863,42.63242,-71.39059,North Chelmsford,MA,Massachusetts,1,,9131,743.0,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1864,42.581559999999996,-71.08755,North Reading,MA,Massachusetts,1,,15642,436.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1867,42.53507000000001,-71.10555,Reading,MA,Massachusetts,1,,25048,929.1,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1876,42.61224,-71.22746,Tewksbury,MA,Massachusetts,1,,30807,540.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1879,42.66638,-71.42869,Tyngsboro,MA,Massachusetts,1,,12345,259.8,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1880,42.50222,-71.06702,Wakefield,MA,Massachusetts,1,,26648,1381.6,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1886,42.586420000000004,-71.44008000000002,Westford,MA,Massachusetts,1,,24194,280.2,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1887,42.560990000000004,-71.16545,Wilmington,MA,Massachusetts,1,,23658,507.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1890,42.4518,-71.1463,Winchester,MA,Massachusetts,1,,22677,1368.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
1901,42.46102,-70.94655999999998,Lynn,MA,Massachusetts,1,,1759,2633.6,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1902,42.47085,-70.93991,Lynn,MA,Massachusetts,1,,49172,7252.5,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1904,42.49155,-70.97275,Lynn,MA,Massachusetts,1,,17142,1553.8,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1905,42.46614,-70.97589,Lynn,MA,Massachusetts,1,,25465,2740.2,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1906,42.46799,-71.01441,Saugus,MA,Massachusetts,1,,28165,953.3,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1907,42.47583,-70.90673000000002,Swampscott,MA,Massachusetts,1,,14950,1784.5,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1908,42.42978,-70.92729,Nahant,MA,Massachusetts,1,,3495,1258.8,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1913,42.852959999999996,-70.94458,Amesbury,MA,Massachusetts,1,,17378,511.5,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1915,42.5681,-70.86273,Beverly,MA,Massachusetts,1,,41731,1010.7,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1921,42.68152,-71.01897,Boxford,MA,Massachusetts,1,,8270,130.5,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1922,42.758720000000004,-70.91448000000003,Byfield,MA,Massachusetts,1,,3276,125.1,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1923,42.57399,-70.94926,Danvers,MA,Massachusetts,1,,27457,770.2,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1929,42.63474,-70.77689000000002,Essex,MA,Massachusetts,1,,3713,96.9,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1930,42.62589000000001,-70.68968000000002,Gloucester,MA,Massachusetts,1,,30049,424.3,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1937,42.58573,-70.98403,Hathorne,MA,Massachusetts,1,,174,798.0,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1938,42.68365,-70.84325,Ipswich,MA,Massachusetts,1,,13901,167.2,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1940,42.53456,-71.03757,Lynnfield,MA,Massachusetts,1,,13484,443.4,25009,Essex,"{'25009': 98.36, '25017': 1.64}",Essex|Middlesex,25009|25017,False,0,America/New_York
1944,42.581540000000004,-70.76825,Manchester,MA,Massachusetts,1,,5370,214.9,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1945,42.499109999999995,-70.86368,Marblehead,MA,Massachusetts,1,,20488,1743.5,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1949,42.60432,-71.01642,Middleton,MA,Massachusetts,1,,9779,258.1,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1950,42.81237,-70.88786999999998,Newburyport,MA,Massachusetts,1,,17990,805.3,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1951,42.77803,-70.84976999999998,Newbury,MA,Massachusetts,1,,3755,99.7,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1952,42.84654000000001,-70.86162,Salisbury,MA,Massachusetts,1,,9227,208.0,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1960,42.53372,-70.97223000000002,Peabody,MA,Massachusetts,1,,52564,1228.5,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1966,42.65435,-70.6222,Rockport,MA,Massachusetts,1,,7212,384.1,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1969,42.72121,-70.89293,Rowley,MA,Massachusetts,1,,6298,129.3,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1970,42.5126,-70.90375999999998,Salem,MA,Massachusetts,1,,43155,1956.6,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1982,42.62676,-70.85795,South Hamilton,MA,Massachusetts,1,,8020,211.4,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1983,42.63728,-70.94256999999998,Topsfield,MA,Massachusetts,1,,6551,197.4,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1984,42.60083,-70.88251,Wenham,MA,Massachusetts,1,,5208,245.8,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
1985,42.79391,-70.96907,West Newbury,MA,Massachusetts,1,,4581,121.6,25009,Essex,{'25009': 100},Essex,25009,False,0,America/New_York
2019,42.077729999999995,-71.47408,Bellingham,MA,Massachusetts,1,,17016,343.8,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2021,42.17514,-71.12656,Canton,MA,Massachusetts,1,,23134,443.1,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2025,42.23604,-70.81903,Cohasset,MA,Massachusetts,1,,8449,297.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2026,42.24671,-71.17777,Dedham,MA,Massachusetts,1,,25360,931.2,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2030,42.23663,-71.28418,Dover,MA,Massachusetts,1,,5987,142.9,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2032,42.15491,-71.21548,East Walpole,MA,Massachusetts,1,,4455,697.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2035,42.06266,-71.24613000000002,Foxboro,MA,Massachusetts,1,,17535,327.9,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2038,42.08623,-71.41127,Franklin,MA,Massachusetts,1,,33022,458.5,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2043,42.21678,-70.88499,Hingham,MA,Massachusetts,1,,23298,385.7,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2045,42.28436,-70.88269,Hull,MA,Massachusetts,1,,10424,1492.9,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2047,42.13346,-70.68674,Humarock,MA,Massachusetts,1,,92,290.6,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2048,42.016259999999996,-71.21868,Mansfield,MA,Massachusetts,1,,23761,445.3,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2050,42.11488,-70.71476,Marshfield,MA,Massachusetts,1,,26152,337.4,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2052,42.18481,-71.305,Medfield,MA,Massachusetts,1,,12748,322.3,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2053,42.15352,-71.42904,Medway,MA,Massachusetts,1,,13244,426.5,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2054,42.16933,-71.36255,Millis,MA,Massachusetts,1,,8202,253.4,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2056,42.11637,-71.32963000000002,Norfolk,MA,Massachusetts,1,,11317,285.3,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2061,42.160740000000004,-70.81774,Norwell,MA,Massachusetts,1,,10987,193.7,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2062,42.18604000000001,-71.19492,Norwood,MA,Massachusetts,1,,29201,1066.4,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2066,42.20146,-70.76181,Scituate,MA,Massachusetts,1,,18101,402.3,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2067,42.108109999999996,-71.18143,Sharon,MA,Massachusetts,1,,18377,297.7,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2071,42.102779999999996,-71.27208,South Walpole,MA,Massachusetts,1,,1696,679.2,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2072,42.11922,-71.10188000000002,Stoughton,MA,Massachusetts,1,,28534,647.9,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2081,42.14651,-71.25883,Walpole,MA,Massachusetts,1,,19378,397.9,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2090,42.22025,-71.21068000000002,Westwood,MA,Massachusetts,1,,15880,518.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2093,42.0513,-71.35521999999997,Wrentham,MA,Massachusetts,1,,11734,194.9,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2108,42.35767,-71.06505,Boston,MA,Massachusetts,1,,4082,10824.7,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2109,42.36474000000001,-71.05301,Boston,MA,Massachusetts,1,,3853,8401.7,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2110,42.358309999999996,-71.05175,Boston,MA,Massachusetts,1,,2449,3693.1,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2111,42.35007,-71.05911,Boston,MA,Massachusetts,1,,7926,10543.8,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2113,42.36542,-71.0554,Boston,MA,Massachusetts,1,,7531,26621.1,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2114,42.36316,-71.06732,Boston,MA,Massachusetts,1,,13516,10322.8,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2115,42.34108,-71.09458000000002,Boston,MA,Massachusetts,1,,29108,15513.0,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2116,42.3506,-71.07566,Boston,MA,Massachusetts,1,,23118,12631.6,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2118,42.33818,-71.07072,Boston,MA,Massachusetts,1,,27830,9331.3,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2119,42.3241,-71.08483000000003,Roxbury,MA,Massachusetts,1,,28199,6125.8,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2120,42.3321,-71.09637,Roxbury Crossing,MA,Massachusetts,1,,14928,9444.0,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2121,42.30589000000001,-71.08586,Dorchester,MA,Massachusetts,1,,29919,5746.9,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2122,42.30007,-71.03352,Dorchester,MA,Massachusetts,1,,25059,4454.7,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2124,42.28572,-71.07105,Dorchester Center,MA,Massachusetts,1,,55821,6159.0,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2125,42.31544,-71.05594,Dorchester,MA,Massachusetts,1,,34358,6028.8,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2126,42.27434,-71.09383000000003,Mattapan,MA,Massachusetts,1,,29591,4746.0,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2127,42.33479000000001,-71.03901,South Boston,MA,Massachusetts,1,,36898,6068.8,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2128,42.372679999999995,-71.01652,East Boston,MA,Massachusetts,1,,46927,3224.2,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2129,42.37975,-71.06169,Charlestown,MA,Massachusetts,1,,19414,4697.9,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2130,42.30986,-71.11487,Jamaica Plain,MA,Massachusetts,1,,40377,4099.6,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2131,42.28463,-71.12653,Roslindale,MA,Massachusetts,1,,33771,4451.7,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2132,42.28025,-71.16145,West Roxbury,MA,Massachusetts,1,,28487,2190.0,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2134,42.35787,-71.12941,Allston,MA,Massachusetts,1,,19424,6259.7,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2135,42.34981,-71.15386,Brighton,MA,Massachusetts,1,,44760,6270.6,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2136,42.25533,-71.12934,Hyde Park,MA,Massachusetts,1,,34223,2395.9,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2138,42.38004,-71.13463,Cambridge,MA,Massachusetts,1,,38835,5116.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2139,42.36253,-71.10302,Cambridge,MA,Massachusetts,1,,38272,9009.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2140,42.39327,-71.13323000000003,Cambridge,MA,Massachusetts,1,,21338,5888.0,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2141,42.36999,-71.08265,Cambridge,MA,Massachusetts,1,,14052,7142.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2142,42.36195,-71.082,Cambridge,MA,Massachusetts,1,,3294,4363.1,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2143,42.38145,-71.09684,Somerville,MA,Massachusetts,1,,26151,6130.0,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2144,42.40074,-71.12194000000002,Somerville,MA,Massachusetts,1,,25277,8522.8,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2145,42.39204,-71.08958,Somerville,MA,Massachusetts,1,,26868,7035.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2148,42.430479999999996,-71.0576,Malden,MA,Massachusetts,1,,61354,4553.7,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2149,42.406420000000004,-71.05447,Everett,MA,Massachusetts,1,,45596,4686.6,25017,Middlesex,"{'25017': 100, '25025': 0}",Middlesex|Suffolk,25017|25025,False,0,America/New_York
2150,42.395920000000004,-71.03245,Chelsea,MA,Massachusetts,1,,39842,6133.1,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2151,42.418440000000004,-71.00350999999998,Revere,MA,Massachusetts,1,,53976,3405.9,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2152,42.37279,-70.97788,Winthrop,MA,Massachusetts,1,,18535,3425.0,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2155,42.42325,-71.10884,Medford,MA,Massachusetts,1,,59793,2731.0,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2163,42.36636,-71.12076,Boston,MA,Massachusetts,1,,2401,10057.3,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
